qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
6,18,0,9.79,400,1,4654,2
4,14,0,8.84,2000,1,4739,2
4,19,0,7.9,600,0,5994,2
5,11,0,12.03,800,1,5832,2
4,11,0,9.92,800,1,5165,1
7,18,0,10.98,1600,1,6081,1
4,17,0,8.38,1600,1,4186,1
6,17,0,9.63,800,0,5192,1
7,20,0,10.4,1200,1,5660,1
1,11,0,5.62,200,0,5795,1
7,15,0,11.75,1000,0,5419,2
7,15,0,11.75,400,1,5550,3
5,5,0,19.67,800,1,5370,1
4,15,0,8.22,200,0,4539,3
2,12,0,6.86,400,1,5703,2
3,8,0,10.75,400,1,5638,1
5,13,0,10.81,400,1,5578,1
5,18,0,8.92,1200,1,5689,2
6,19,0,9.57,400,1,4380,2
6,13,0,12.13,400,0,6258,3
5,13,0,10.35,800,1,4561,1
3,22,0,6.88,400,0,5866,5
11,29,1,11.2,400,0,6031,2
6,18,0,9.35,200,0,4660,4
9,17,0,12.84,200,0,5831,2
5,15,0,9.64,400,1,5304,1
7,12,0,14.23,800,1,5285,3
5,7,0,15.26,800,0,6003,2
6,16,0,10.35,800,1,6192,1
4,25,0,7.4,1000,0,5354,5
3,3,0,19.58,1600,1,4536,1
8,18,0,11.55,600,0,5900,2
5,16,0,9.36,800,1,6061,2
5,12,0,11.36,1600,1,4757,2
9,19,0,12.06,1000,0,4575,1
5,14,0,9.97,1200,1,4999,1
7,18,0,10.98,1000,0,4194,3
6,15,0,10.7,200,0,5760,3
8,15,0,12.8,1000,0,5045,2
1,16,0,5.42,1200,1,5850,2
1,6,0,6.57,200,0,5438,1
4,10,0,10.45,800,0,4490,2
6,18,0,9.79,800,1,5918,1
5,15,0,9.64,800,0,5563,2
5,17,0,9.12,400,0,5776,2
8,13,0,14,1000,0,6042,2
4,23,0,7.52,200,0,5257,1
1,1,0,19.48,1000,0,5454,1
5,16,0,9.36,600,0,4959,1
0,6,0,0.3,600,0,4085,2
9,15,0,13.85,200,0,4973,2
2,9,0,7.59,1000,0,4368,2
5,15,0,9.64,2000,1,4526,2
10,20,0,12.52,2000,1,5585,2
16,48,1,10.27,1000,0,5562,1
5,12,0,11.36,2000,1,5717,4
5,18,0,8.92,400,0,5618,2
5,8,0,15.26,400,1,5168,1
5,18,0,9.36,400,0,5027,2
4,7,0,13.01,200,0,6091,2
0,8,0,0.4,800,0,4553,2
2,11,0,6.78,400,1,6183,1
4,16,0,8.59,200,0,5250,1
7,20,0,10.4,1200,1,4606,1
3,12,1,8.87,200,0,5129,2
5,17,0,9.12,2000,1,4281,3
5,16,0,9.36,800,0,5168,2
7,19,0,10.4,600,0,4544,3
7,14,0,12.23,1200,1,4663,1
3,23,0,6.88,400,1,4923,4
15,55,1,9.76,2000,1,5439,1
7,11,0,14.23,1000,0,4896,1
5,27,1,7.52,600,0,5877,1
6,17,0,10.05,800,0,6261,2
6,15,0,10.7,800,1,4865,1
13,34,1,10.68,1200,1,6038,1
1,19,1,5.41,400,1,6247,3
3,14,0,7.71,1600,1,4543,2
5,9,0,12.86,200,0,4292,1
1,3,0,9.05,1200,1,4093,2
3,13,1,8.18,1200,1,5752,4
1,14,0,5.46,800,0,4205,1
6,20,0,9.37,2000,1,4676,2
5,16,0,9.64,2000,1,5134,2
5,18,0,9.12,1200,1,5766,2
8,18,0,11.91,400,1,4181,1
6,16,0,10.7,1000,0,4227,1
6,18,0,9.79,800,1,6291,3
3,9,0,9.35,400,1,6169,1
6,15,0,10.7,800,1,4815,1
5,12,0,10.81,200,0,5701,1
0,7,0,0.35,600,0,4632,2
3,11,0,8.87,1000,0,6117,2
5,16,0,9.36,400,0,5482,3
3,10,0,8.87,400,1,5928,2
0,12,0,0.6,400,0,5933,1
2,3,0,14.31,1200,1,4122,1
6,24,0,8.77,600,0,4693,2
7,14,0,12.23,800,1,6264,5
3,11,0,8.49,400,1,4641,3
5,19,0,8.26,800,0,4990,1
3,14,0,7.71,400,0,5043,1
5,19,0,8.83,1000,0,5161,6
2,7,0,8.5,2000,1,5212,1
7,21,0,9.94,200,0,4092,2
8,26,0,9.93,400,1,4267,1
2,10,0,7.29,200,0,5104,2
2,3,0,14.31,1200,1,5820,1
3,13,0,7.93,400,1,5341,1
3,14,0,7.93,1600,1,5683,3
9,18,0,12.42,1600,1,5022,6
7,21,0,9.94,800,0,5050,2
5,7,0,15.26,400,1,5930,3
8,19,0,10.76,800,0,5482,1
6,17,0,10.05,1200,1,4895,2
2,15,0,6.49,1000,0,5735,1
8,14,0,13.35,400,1,4543,3
2,11,1,7.59,2000,1,4554,2
4,16,0,8.38,200,0,5576,2
4,6,0,14.46,1600,1,4196,1
3,8,0,9.95,2000,1,4799,1
5,12,0,10.81,1200,1,6251,2
6,18,0,9.79,800,0,4567,2
3,6,0,11.83,1600,1,5006,2
7,17,0,10.98,1000,0,5938,3
5,13,0,10.35,1600,1,5562,1
4,8,0,11.93,600,0,5080,2
1,2,0,11.63,400,0,5150,2
4,19,0,7.9,2000,1,5373,1
4,13,0,9.5,400,0,5498,2
5,18,0,8.92,400,0,4683,3
12,36,1,11.29,600,0,5459,1
6,21,0,9.09,600,0,6185,4
4,15,0,8.59,200,0,5239,2
6,15,0,11.1,800,0,5850,1
4,12,0,9.5,600,0,5070,1
2,11,0,7.05,400,1,4784,3
3,23,0,6.84,1000,0,4169,1
6,14,0,11.1,2000,1,6017,1
1,11,0,5.62,1200,1,4204,4
6,16,0,10.35,800,0,6021,1
5,22,0,8.32,1200,1,5472,2
3,11,0,8.49,1000,0,6194,2
9,18,0,12.42,200,0,5944,5
2,11,0,7.05,1600,1,5920,1
5,15,0,9.64,800,1,4610,2
5,16,0,9.36,800,1,4744,2
7,22,0,9.94,400,1,4228,2
6,20,0,9.37,200,0,5827,2
3,9,0,9.35,600,0,5379,1
5,9,0,12.86,400,0,4694,2
4,10,0,10.45,400,1,5034,1
13,45,1,9.66,400,0,5186,1
6,19,0,9.09,1200,1,4662,2
7,23,0,9.58,1000,0,5968,2
6,17,0,10.05,800,1,4297,2
3,20,0,6.5,800,0,5661,2
5,21,0,8.44,1600,1,5834,1
5,15,0,9.64,1200,1,5379,2
4,20,0,7.79,800,0,5267,4
6,15,0,10.7,400,1,4708,2
5,16,0,9.36,1600,1,4737,2
6,19,0,9.57,1000,0,6199,1
3,10,0,8.87,1000,0,6030,2
5,10,0,12.03,200,0,5392,2
9,16,0,13.85,1000,0,6247,1
5,22,0,8.44,800,0,5043,2
8,15,0,12.8,1200,1,5049,1
4,21,0,7.79,400,0,4661,2
4,17,0,8.19,600,0,4221,2
6,22,0,9.03,1600,1,4536,2
5,20,0,8.58,1200,1,5429,5
5,17,0,9.36,1000,0,4754,2
7,26,0,8.53,400,0,5714,1
8,19,0,11.23,2000,1,5271,2
6,17,0,10.05,800,0,4871,2
8,18,0,11.55,800,1,4155,1
4,13,0,9.5,600,0,5816,1
8,17,0,12.33,2000,1,5466,2
4,16,0,8.59,1200,1,5371,2
2,9,0,7.59,400,0,6106,3
8,21,0,10.76,1600,1,5049,1
3,7,0,11.83,600,0,6244,2
7,19,0,10.4,400,0,4679,2
3,10,0,8.87,400,0,6056,1
4,6,0,14.46,1600,1,6291,3
7,20,0,10.4,600,0,5692,1
8,16,0,11.93,2000,1,5024,2
5,13,0,10.35,800,0,4765,1
3,14,0,7.71,200,0,6069,3
5,16,0,9.36,1600,1,4332,1
2,12,0,6.86,1200,1,5487,1
5,16,0,9.36,200,0,4467,2
8,18,0,11.55,400,1,5223,1
6,18,0,9.79,2000,1,5567,2
8,13,0,14,800,1,4180,2
5,25,0,8.12,400,0,5560,2
9,20,0,11.73,1200,1,6243,7
7,15,0,11.75,600,0,4456,1
2,23,1,6.18,800,0,6204,2
7,19,0,10.4,400,1,4719,1
5,16,0,9.36,2000,1,4939,1
4,13,0,9.14,200,0,5153,1
6,19,0,9.57,1200,1,6179,2
7,19,0,9.77,1000,0,6211,2
4,14,0,9.14,600,0,5360,4
0,15,0,0.74,200,0,6115,4
8,14,0,14,800,0,4093,1
8,18,0,11.55,1600,1,4180,2
2,9,0,7.59,400,1,5822,2
7,15,0,12.23,1000,0,4906,2
4,14,0,9.14,1600,1,5944,2
4,14,0,8.84,1000,0,5179,2
0,3,0,0.15,400,0,4954,4
5,18,0,8.92,1600,1,5946,1
8,20,0,10.94,1600,1,6062,2
4,12,0,9.5,800,1,4723,3
5,13,0,10.35,1000,0,5516,1
4,17,1,8.84,800,1,5805,2
6,16,0,10.35,400,1,4319,3
2,4,0,11.73,600,0,4617,1
6,20,0,9.57,1200,1,5133,2
2,5,0,10.2,1200,1,5456,1
4,8,0,11.93,200,0,4814,3
2,19,0,6.24,1000,0,5295,2
3,5,0,13.36,800,1,4361,1
6,14,0,11.1,800,1,4849,2
6,15,0,10.7,800,1,6006,1
6,15,0,10.7,600,0,6061,4
5,18,0,8.92,1000,0,5838,4
8,21,0,10.69,1200,1,5995,1
1,5,0,7.04,1600,1,4417,2
4,21,0,7.69,2000,1,5904,2
3,9,0,9.35,800,1,5435,1
1,2,0,11.63,600,0,5165,1
2,11,1,7.59,800,1,4993,2
6,20,0,9.37,1000,0,6201,3
5,20,0,7.92,400,1,4398,3
5,15,0,9.64,1600,1,4775,2
4,21,0,7.79,1600,1,5112,2
1,9,0,6.01,800,1,5494,1
1,6,0,6.57,800,1,4935,1
8,19,0,11.23,800,1,5937,1
5,7,0,17.09,800,1,5879,1
2,14,1,6.86,200,0,5072,3
1,15,1,5.5,1600,1,5957,1
4,5,0,16.52,1000,0,4527,2
8,15,0,12.8,1600,1,6014,3
4,21,0,7.79,400,1,5763,1
4,15,0,8.59,2000,1,5964,2
4,14,0,8.84,400,0,5954,2
1,10,0,5.71,1000,0,5608,1
5,16,0,9.36,2000,1,4748,3
5,15,0,9.64,1600,1,5549,1
8,18,0,11.55,400,0,6010,2
4,13,0,9.5,600,0,6065,1
6,17,0,10.35,1000,0,4197,2
5,19,0,8.92,600,0,4514,1
4,10,0,11.1,1000,0,5755,3
6,13,0,11.57,1600,1,5312,1
3,11,0,8.49,1000,0,5804,1
5,21,0,8.44,1600,1,4236,3
4,18,0,8.04,200,0,6230,1
6,12,0,12.79,800,1,5247,2
9,21,0,11.45,400,1,5001,3
2,13,0,6.71,1000,0,4961,1
4,15,0,8.59,200,0,4851,3
5,19,1,8.92,400,1,4604,5
2,13,0,6.71,2000,1,5328,2
0,7,0,0.35,1600,1,5776,2
7,16,0,11.34,800,1,4220,1
2,5,0,10.2,200,0,4724,1
3,15,0,7.54,1600,1,4700,1
6,19,0,9.09,600,0,5554,1
3,20,0,6.5,1600,1,6119,3
4,13,0,9.5,800,0,5164,1
3,13,0,7.93,800,1,5916,2
9,17,0,13.31,400,0,5387,3
3,6,0,11.83,2000,1,4754,1
2,11,1,7.29,600,0,5325,2
5,7,0,15.26,600,0,6144,1
3,4,0,15.68,1600,1,5034,4
6,16,0,10.32,800,0,6220,2
5,8,0,13.9,400,0,4260,2
5,12,0,10.81,800,1,5686,5
10,16,0,14.3,1200,1,4520,4
9,18,0,12.84,1200,1,4789,2
8,21,0,10.94,600,0,6291,2
2,13,0,6.71,600,0,5387,2
4,19,0,7.9,1200,1,5787,2
7,26,1,8.84,1600,1,5664,2
7,16,0,11.34,1600,1,4493,2
1,2,0,11.63,800,0,4674,1
8,15,0,12.8,800,0,4273,1
5,5,0,19.67,800,0,4359,3
2,25,0,6.14,600,0,5224,1
12,41,1,9.68,800,1,5490,1
1,2,0,11.63,200,0,6256,2
6,14,0,11.57,800,1,5591,1
4,24,0,7.46,1600,1,4368,1
6,13,0,11.57,800,0,5735,1
3,21,0,6.93,200,0,5663,2
7,18,0,10.67,400,1,5511,2
4,12,0,9.5,400,0,4130,1
5,17,0,8.56,2000,1,5635,7
6,13,0,12.13,800,1,5021,1
4,13,0,9.14,600,0,4749,2
1,3,0,9.05,400,1,6270,2
4,11,0,9.92,1000,0,4636,1
5,15,0,9.64,1000,0,5604,3
6,15,0,10.7,800,1,6136,3
5,21,0,8.44,2000,1,4888,2
4,8,0,11.93,1000,0,6163,2
6,16,0,10.7,800,0,5946,4
3,9,0,9.35,200,0,5219,1
4,15,0,8.84,1000,0,6061,1
3,21,0,7,800,0,4555,2
8,15,0,12.8,200,0,4197,1
8,19,0,11.23,400,0,5158,1
4,12,0,9.5,200,0,6006,2
6,11,0,12.79,800,1,4339,3
0,4,0,0.15,1600,1,6278,5
7,18,0,10.22,1000,0,5644,1
4,9,0,11.1,2000,1,4694,3
4,14,0,8.84,400,1,4367,1
5,14,0,9.97,200,0,5225,1
5,11,0,11.36,200,0,4812,2
4,10,0,10.45,400,0,6066,2
4,12,0,9.5,400,1,4909,2
8,18,0,11.55,2000,1,5648,3
7,20,0,10.16,400,1,5721,2
5,15,0,9.97,400,0,6227,2
6,11,0,13.61,200,0,6025,1
4,8,0,13.01,800,0,5589,2
0,4,0,0.2,800,1,5023,7
7,13,0,12.78,600,0,4597,1
5,14,0,10.35,800,1,4691,1
8,16,0,12.33,600,0,5459,2
5,15,0,9.64,600,0,5093,1
3,11,0,8.49,800,1,5837,2
6,15,0,11.1,600,0,4326,4
7,17,0,10.98,1200,1,5520,1
5,12,0,10.81,400,1,5926,1
4,26,0,7.36,800,1,6294,2
5,14,0,9.97,1200,1,6125,1
7,21,0,9.66,400,0,5088,2
5,20,0,8.58,1000,0,4885,1
3,14,0,7.71,800,1,5640,2
4,25,1,7.69,600,0,4802,2
2,7,0,8.5,600,0,4953,2
6,18,0,9.79,1600,1,5253,1
7,15,0,11.75,2000,1,4417,3
9,41,1,8.25,400,0,5563,2
5,16,0,9.36,400,0,4582,1
0,22,0,1.04,600,0,5308,1
4,13,0,9.14,1600,1,4341,1
5,16,0,9.36,1600,1,5446,1
6,22,0,8.5,600,0,4713,2
5,23,0,7.64,200,0,6015,1
3,13,0,7.6,400,1,4657,2
9,19,0,12.42,400,0,4821,2
4,15,0,8.59,1000,0,4359,2
4,13,0,9.14,600,0,4230,1
5,12,0,10.81,1600,1,4613,1
6,19,0,9.57,200,0,4773,2
4,15,0,8.59,800,0,5991,2
7,22,0,9.75,1000,0,5926,3
5,19,0,8.92,1000,0,5906,2
9,20,0,11.73,2000,1,6122,1
2,6,0,9.2,600,0,6243,1
4,16,0,8.59,400,0,5720,2
4,20,0,7.79,400,1,6185,3
4,19,0,7.9,400,1,6141,2
4,23,0,7.05,400,1,5070,5
2,6,0,9.2,200,0,5086,2
3,8,0,9.95,2000,1,6260,2
5,14,0,9.97,1600,1,4778,2
1,4,0,7.78,400,1,5980,2
5,21,0,8.58,400,1,4549,1
8,17,0,11.91,200,0,5460,4
6,15,0,10.7,400,1,4544,2
2,3,0,14.31,800,0,5114,1
3,11,0,8.49,400,0,5722,1
6,18,1,10.7,2000,1,4892,2
2,15,1,6.59,1200,1,4970,1
5,10,0,12.86,600,0,4751,2
1,2,0,11.63,600,0,4486,1
3,7,0,10.75,200,0,5855,1
6,14,0,11.1,1600,1,6010,3
4,12,0,9.5,1000,0,4499,4
7,14,0,12.23,1000,0,4975,1
2,11,0,7.05,800,0,5795,2
11,21,0,12.95,800,1,6126,1
5,19,0,8.26,400,0,4945,2
2,5,0,10.2,1600,1,5389,1
6,11,0,12.79,800,1,5910,1
3,17,0,7.27,1000,0,4703,2
2,12,0,6.86,800,1,4472,3
8,21,0,10.94,400,0,4786,2
4,19,0,7.9,2000,1,4566,3
5,15,0,9.64,600,0,5383,1
2,5,0,10.2,600,0,5013,2
7,16,0,11.34,1200,1,4759,3
6,17,0,10.05,1200,1,6055,2
1,14,1,5.71,1200,1,5919,1
2,11,0,7.05,800,1,6089,1
9,17,0,12.84,400,0,4640,1
5,21,1,8.73,600,0,5014,2
1,12,0,5.55,400,0,5809,3
7,18,0,10.67,800,1,5617,4
9,39,1,8.27,1000,0,5550,2
8,13,0,14,1000,0,5110,3
6,16,0,10.35,1600,1,6247,1
6,16,0,10.7,800,1,4507,1
5,20,0,8.08,1200,1,5405,3
3,7,0,10.75,800,1,5144,2
3,5,0,15.68,400,1,6065,2
4,16,0,8.59,200,0,4462,2
1,16,0,5.42,400,0,5308,1
1,10,0,5.71,2000,1,4277,1
1,4,0,7.78,800,1,6055,3
8,16,0,12.33,400,1,5132,3
6,14,0,11.1,1600,1,5209,3
5,23,0,8.21,200,0,5411,3
2,3,0,14.31,800,1,4918,1
10,17,0,14.3,400,1,6023,1
5,17,0,9.12,400,0,4081,3
7,11,0,15.19,2000,1,5801,1
5,18,0,8.92,2000,1,5486,2
4,13,0,9.14,400,1,5712,2
8,19,0,11.23,800,1,5667,3
6,19,0,9.57,600,0,5213,4
7,15,0,11.75,800,1,4323,3
6,15,0,10.7,1600,1,5033,3
6,31,1,7.54,600,0,5512,2
8,16,0,12.33,2000,1,5280,1
6,17,0,10.05,1200,1,4551,4
6,13,0,11.57,1000,0,5639,1
6,20,0,9.37,1000,0,4364,1
7,15,0,11.75,200,0,4644,1
3,19,0,7.07,200,0,4286,2
1,10,0,5.71,200,0,4316,1
3,15,0,7.54,200,0,5465,1
6,14,0,11.1,200,0,5777,5
3,11,0,8.49,800,1,4923,1
5,19,0,8.73,400,0,5003,1
1,4,0,9.05,1000,0,4972,1
1,6,0,6.57,800,1,4702,6
6,17,0,10.05,500,0,5816,1
7,16,0,11.34,2000,1,5616,2
1,2,0,11.63,800,1,4990,2
10,40,1,8.73,2000,1,5692,1
4,13,0,9.14,1600,1,4608,2
4,19,0,7.9,600,0,4213,1
3,14,0,7.71,400,1,4971,2
3,12,0,8.49,400,0,5430,1
9,17,0,12.84,800,0,4557,2
6,17,0,10.05,600,0,4998,4
5,11,0,11.36,1000,0,4456,1
7,15,0,11.75,400,0,4960,1
3,14,0,7.71,200,0,6294,1
6,15,0,10.7,1000,0,5507,1
4,12,1,10.45,400,0,5146,2
3,10,0,8.87,200,0,4838,1
7,16,0,11.34,2000,1,4579,1
8,16,0,12.33,200,0,5124,1
3,7,0,10.75,400,1,5395,3
4,19,0,7.59,1200,1,5350,1
8,17,0,11.91,400,0,4674,1
7,16,0,11.34,200,0,5534,2
6,14,0,11.1,600,0,5398,3
5,12,0,10.81,400,0,4164,2
5,12,0,10.81,200,0,5563,5
3,17,0,6.99,600,0,5807,1
3,11,0,8.49,1200,1,5386,4
4,9,0,11.93,400,1,5665,1
5,15,0,9.64,1000,0,4232,2
5,17,0,9.36,800,0,5783,4
3,11,0,8.49,800,1,5005,1
7,17,0,10.98,400,0,5882,1
2,3,0,14.31,400,1,5595,1
3,10,0,9.35,1200,1,4728,3
2,16,0,6.4,2000,1,4348,2
7,16,0,10.94,400,1,4230,2
7,15,0,11.75,1000,0,5654,3
13,35,1,11.03,600,0,4975,3
4,15,0,8.84,2000,1,6206,2
2,23,0,6.15,800,1,5933,1
5,19,0,8.73,1600,1,5282,2
5,10,0,12.03,1200,1,4717,1
7,19,0,10.67,2000,1,5061,2
2,2,0,19.53,2000,1,4394,2
7,19,0,10.4,400,0,4693,2
3,13,1,8.49,800,0,5645,3
3,5,0,13.36,2000,1,4918,1
4,9,1,11.93,800,0,5052,4
6,11,0,13.61,1600,1,5384,1
4,12,0,9.5,200,0,4535,2
7,12,0,14.23,1200,1,4294,3
8,15,0,12.8,1000,0,4171,1
4,10,0,10.45,600,0,4147,1
4,8,0,11.93,400,1,5816,2
5,21,0,8.44,1200,1,5500,3
3,8,0,10.75,800,1,6158,3
5,13,0,10.81,2000,1,5458,2
5,17,0,9.12,800,0,5037,2
4,12,0,9.5,1200,1,4523,2
5,16,0,9.36,400,1,5610,1
6,19,0,9.57,400,0,5686,1
4,10,0,10.45,800,1,5332,2
3,9,0,9.35,2000,1,5352,2
7,14,0,12.23,2000,1,6089,1
6,14,0,11.57,800,0,4341,1
5,21,0,8.44,2000,1,6235,2
5,10,0,12.03,200,0,5829,1
2,11,0,7.05,400,1,4960,3
9,16,0,13.85,800,0,5030,1
4,15,0,8.59,400,0,5295,3
7,18,0,10.07,1200,1,5067,2
5,13,0,10.35,400,0,4542,2
6,38,1,7.11,800,1,5443,1
4,16,0,8.59,400,1,4631,5
4,13,0,9.14,800,1,4367,1
4,18,0,8.04,600,0,4936,1
3,6,0,13.36,800,1,4730,1
5,22,0,8.32,800,0,4921,1
6,12,0,12.13,800,1,4349,2
7,17,0,10.98,400,0,6276,2
7,21,0,9.94,1200,1,4790,1
3,17,0,7.27,200,0,5401,2
7,16,0,11.34,800,0,5130,2
2,4,0,11.73,400,1,4557,1
4,17,0,8.38,2000,1,5456,2
5,13,0,10.35,1200,1,6101,1
0,2,0,0.1,400,0,5572,2
7,20,0,10.67,800,1,5810,1
5,15,0,9.64,600,0,4150,1
6,18,0,9.35,400,1,4853,1
3,6,0,11.83,800,0,5764,1
6,17,0,10.05,600,0,5591,2
1,2,0,11.63,600,0,4699,1
2,17,1,6.49,600,0,5946,2
6,17,0,10.05,1000,0,4741,4
6,15,0,10.7,600,0,4960,2
7,20,0,9.66,1200,1,5195,2
4,14,0,8.84,1600,1,4972,3
4,18,0,8.04,1200,1,5646,2
4,16,0,8.38,1600,1,4967,2
8,15,0,13.01,1000,0,4578,4
7,14,0,12.23,400,0,5610,3
5,20,0,8.58,1600,1,5024,2
5,12,0,10.51,1600,1,4718,2
5,21,0,8.44,800,0,5543,3
3,9,0,9.35,2000,1,5593,3
4,10,0,10.45,800,0,5533,5
5,12,0,11.36,800,1,5976,1
8,37,1,7.91,800,1,5344,1
4,15,0,8.84,400,1,5589,2
6,16,0,10.35,800,1,4246,1
6,16,0,10.35,800,0,4318,2
7,16,0,11.75,200,0,4457,1
5,18,0,8.92,1000,0,6282,1
3,4,0,19.58,800,0,5513,1
5,12,0,10.81,2000,1,5846,2
7,16,0,11.34,400,0,6053,3
3,17,0,7.39,800,1,4274,1
12,40,1,9.92,800,0,5652,3
6,17,0,10.35,600,0,6269,1
4,16,1,8.59,600,0,4847,3
8,41,1,8.19,1600,1,5023,1
4,12,0,9.5,400,0,4907,1
5,13,0,10.03,400,0,5485,1
4,22,0,7.6,400,1,4655,3
4,18,0,8.04,400,1,4389,2
1,5,0,7.04,600,0,6043,2
2,18,0,6.34,800,0,5310,1
10,18,0,13.77,400,1,5245,2
12,33,1,10.89,1200,1,5867,1
2,9,0,7.59,1000,0,4267,1
2,3,0,14.31,1200,1,5697,2
6,17,0,10.35,1000,0,4771,1
3,13,1,8.49,2000,1,5574,2
6,16,0,10.7,800,0,6048,2
1,9,1,6.24,800,0,5134,2
3,12,0,8.18,800,0,5587,1
6,16,0,10.7,800,1,5919,1
9,13,0,15.21,400,0,5072,2
2,20,0,5.77,2000,1,5987,1
8,13,0,14,200,0,5393,2
3,5,0,13.36,1000,0,6168,1
1,5,0,7.04,2000,1,4938,3
3,15,0,7.54,200,0,5760,1
4,12,0,9.5,800,1,4840,1
4,12,0,9.5,400,0,5326,2
10,33,1,9.36,2000,1,6079,3
8,17,0,11.91,400,0,6242,2
9,16,0,13.85,1000,0,5914,1
6,12,0,12.13,400,0,5495,1
2,16,0,6.4,400,1,5976,3
3,17,0,6.99,1200,1,4290,3
6,13,0,12.13,1000,0,5168,1
0,7,0,0.35,800,0,4209,3
8,19,0,11.23,800,0,4672,1
3,9,0,9.95,400,0,5218,2
7,20,0,10.16,200,0,5751,2
6,17,0,10.05,400,1,5065,2
3,6,0,11.83,1600,1,4158,5
6,18,0,9.35,2000,1,5572,3
2,11,0,7.05,400,0,5985,2
0,3,0,0.15,600,0,4711,1
3,8,0,9.95,400,1,5985,2
7,18,0,10.67,600,0,4107,3
5,21,0,8.44,800,1,4292,1
4,7,0,13.01,800,0,5651,2
6,17,0,10.05,2000,1,5950,1
6,17,0,10.05,400,1,6089,3
3,22,0,6.88,600,0,4851,1
17,37,1,12.82,800,0,5754,3
3,9,0,9.35,2000,1,6203,1
7,18,0,10.67,200,0,5163,2
5,20,0,8.58,400,1,6076,2
9,16,0,13.31,400,0,4942,9
4,21,0,7.29,800,1,5022,1
4,16,0,8.38,2000,1,4891,2
1,5,0,7.04,600,0,5874,2
5,11,0,11.36,1200,1,5875,3
5,8,0,13.9,1200,1,4284,2
9,20,0,11.24,2000,1,6273,2
3,15,0,7.54,2000,1,4397,1
5,10,0,12.03,1000,0,5599,1
9,24,1,11.24,1000,0,5573,2
8,20,0,10.94,200,0,6296,2
5,7,0,15.26,400,1,5919,1
8,14,0,13.35,400,1,6018,4
8,17,0,11.91,1200,1,5557,1
5,17,0,9.36,1600,1,6132,4
7,19,0,10.4,600,0,5033,3
5,13,0,10.35,600,0,4601,3
8,21,0,10.69,800,1,4817,2
5,17,0,9.12,400,0,4212,3
4,14,0,9.14,200,0,4931,1
6,19,0,9.09,1600,1,4893,3
7,21,0,9.94,400,1,4854,1
1,3,0,9.05,200,0,5672,2
4,13,1,9.5,400,0,4561,2
3,4,0,15.68,600,0,4818,1
7,20,0,10.16,400,1,4785,1
5,17,0,9.12,1600,1,4976,1
3,13,0,7.93,800,0,5111,2
3,12,0,8.18,400,0,5351,1
6,17,0,10.05,1600,1,6070,1
7,23,0,9.58,800,1,4340,1
4,8,0,13.01,1000,0,5450,1
7,17,0,10.56,600,0,5530,1
4,15,0,8.59,600,0,4843,2
5,12,0,10.81,200,0,5323,2
4,20,0,7.59,1200,1,5082,3
2,3,0,14.31,1000,0,4715,5
7,18,0,10.98,1200,1,4865,4
8,20,0,11.23,1000,0,4864,2
5,10,0,12.03,1200,1,5905,1
6,16,1,10.7,1600,1,5401,1
7,17,0,10.98,1600,1,4769,1
8,19,0,11.23,600,0,5217,1
7,18,0,10.98,800,0,5408,2
5,20,0,8.58,400,1,6153,1
2,6,0,9.2,400,1,5089,1
5,20,0,8.58,1600,1,6260,2
11,28,0,11.41,2000,1,4503,2
6,13,0,12.13,800,1,5323,3
9,22,0,11.19,1200,1,5087,2
3,3,0,19.58,1000,0,6195,1
3,7,0,10.75,200,0,4269,2
4,16,0,8.59,800,1,4273,1
3,30,0,6.75,800,0,5759,5
9,17,0,12.84,200,0,6176,3
6,20,0,9.37,1600,1,6117,1
8,30,1,8.98,200,0,4719,2
5,17,0,9.36,200,0,5557,1
7,12,0,13.44,1000,0,5030,4
3,11,0,8.49,400,1,4616,1
3,13,0,7.93,800,0,4316,1
9,20,0,11.73,2000,1,5129,1
4,17,0,8.19,400,1,4236,1
4,11,0,9.92,800,0,5752,2
8,17,0,11.91,200,0,5679,1
2,5,0,10.2,600,0,5639,2
7,18,0,10.67,400,1,4680,1
3,15,0,7.54,400,1,5588,2
5,10,0,12.86,1000,0,5802,3
11,32,1,10.35,800,0,4925,3
3,12,0,8.18,600,0,5448,1
5,20,0,8.73,800,1,5226,2
7,11,0,15.19,1000,0,5978,2
5,12,0,10.81,1600,1,4182,1
1,4,1,9.05,1000,0,6156,1
5,10,0,12.03,800,0,5759,1
3,11,0,8.49,800,0,5631,2
5,12,0,10.81,1600,1,5100,2
7,19,0,10.4,400,1,5377,4
2,4,0,11.73,1200,1,4494,1
6,11,0,12.79,800,0,5634,2
3,10,0,8.87,2000,1,5846,2
4,17,0,8.38,1000,0,4629,4
3,11,0,8.49,400,1,6235,2
10,17,0,14.91,2000,1,5500,2
6,17,0,10.05,600,0,4698,2
1,3,0,9.05,1600,1,4685,1
5,15,0,9.27,800,0,5404,1
1,2,0,11.63,1600,1,6173,1
6,18,0,9.79,1600,1,5904,2
3,14,0,7.71,800,0,6132,3
9,18,0,11.98,1000,0,5994,3
3,15,0,7.54,2000,1,4938,2
3,17,0,7.27,1000,0,6026,3
9,17,0,12.84,400,1,4592,2
3,12,0,8.49,400,1,6006,3
7,17,0,10.98,2000,1,4673,1
2,3,0,14.31,400,1,4816,1
5,14,0,10.35,1600,1,6232,2
3,13,0,7.93,2000,1,5146,1
