qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
4,11,0,9.92,400,0,5511,2
6,22,0,8.49,400,0,5525,2
6,19,0,9.57,400,0,5493,2
5,16,0,9.36,400,0,5529,2
3,12,0,8.18,400,1,5486,2
8,36,1,8.19,400,0,5497,1
7,19,0,10.4,400,0,5491,1
3,11,0,8.49,400,0,5530,2
5,21,0,8.58,400,0,5517,2
2,2,0,19.53,400,1,5484,3
3,5,0,13.36,400,1,5530,3
8,19,0,11.23,500,0,5525,1
4,10,0,10.45,400,0,5496,1
3,13,0,8.18,400,0,5488,3
3,13,0,7.93,400,0,5499,1
5,16,0,9.36,400,1,5498,1
4,16,0,8.38,400,0,5485,1
2,8,0,7.98,400,0,5514,1
7,11,0,15.19,400,1,5517,1
6,14,0,11.57,400,1,5513,2
4,12,0,9.92,400,1,5518,4
7,20,0,9.66,400,1,5497,3
5,11,0,11.36,400,1,5506,2
5,12,0,11.36,600,0,5419,2
5,20,0,8.73,600,0,5462,1
4,11,0,10.45,600,0,5465,2
5,14,0,9.97,600,0,5445,2
2,7,0,8.5,600,0,5433,2
7,22,1,10.16,600,0,5438,2
2,2,0,19.53,600,0,5421,1
3,5,0,13.36,600,0,5424,1
7,13,0,12.78,600,0,5423,2
8,30,1,8.84,600,0,5441,4
4,18,0,7.59,600,0,5421,1
3,7,0,10.75,600,0,5420,2
7,16,0,11.34,600,0,5412,6
5,16,0,8.97,600,0,5466,1
3,15,0,7.54,600,0,5465,1
10,17,0,13.35,600,0,5450,2
3,10,0,8.87,600,0,5449,2
6,19,0,9.57,2000,1,5087,1
5,14,0,9.97,2000,1,5061,1
3,21,1,6.6,2000,1,5076,2
6,17,0,10.05,2000,1,5098,4
8,16,0,12.33,2000,1,5053,2
5,16,0,9.36,2000,1,5071,3
8,16,0,12.8,2000,1,5075,3
9,15,0,13.85,2000,1,5045,2
5,12,0,10.81,2000,1,5072,2
6,19,0,9.09,2000,1,5047,4
7,19,0,10.22,2000,1,5055,4
1,4,0,7.78,2000,1,5070,1
3,21,1,6.6,2000,1,5076,2
15,45,1,10.55,2000,1,5056,2
7,15,0,11.75,2000,1,5048,2
7,17,0,11.34,2000,1,5077,1
11,20,0,13.31,2000,1,5055,4
1,2,0,19.48,2000,1,5043,1
4,22,0,7.6,1600,1,4972,3
2,3,1,19.53,1600,1,4953,1
3,16,0,7.39,1600,1,4982,4
8,14,0,13.35,1600,1,4987,1
6,16,0,10.35,1600,1,4983,4
5,19,0,8.73,1600,1,4947,1
6,20,0,9.57,1600,1,4950,1
7,15,0,11.75,1600,1,4945,2
6,13,0,11.57,1600,1,4943,2
7,20,0,10.16,1600,1,4992,2
5,10,0,12.03,1600,1,4952,1
4,15,0,8.59,1600,1,4988,3
4,13,0,9.14,1600,1,4962,1
6,21,0,9.19,1600,1,4969,2
6,10,0,13.61,1600,1,4951,1
6,20,0,9.57,1000,0,6003,2
7,16,0,11.75,1000,0,6043,2
5,24,1,8.32,1000,0,5999,2
3,16,0,7.39,1000,0,6020,3
5,17,0,9.36,1000,0,6023,1
6,20,0,9.37,1000,0,5993,1
4,16,0,8.38,1000,0,6027,1
3,9,0,9.35,1000,0,6007,1
1,10,1,6.01,1000,0,6030,2
3,5,0,15.68,1000,0,6038,2
9,18,0,12.42,1000,0,6031,1
2,18,0,6.34,1000,0,6009,1
4,14,0,8.84,1000,0,6016,1
6,9,0,15.88,1000,0,6047,1
16,36,1,12.11,1000,0,6031,3
3,10,0,9.35,1000,0,5991,4
2,10,0,7.29,1000,0,6034,2
1,2,0,11.63,800,1,5878,1
6,14,0,11.1,800,1,5899,2
6,15,0,10.7,800,0,5890,1
2,5,0,11.73,800,1,5896,1
1,2,0,11.63,800,0,5897,1
5,19,0,8.92,800,1,5867,2
4,15,0,8.22,800,0,5867,3
7,17,0,10.98,800,1,5894,1
7,23,0,9.75,800,0,5870,2
7,18,0,10.98,800,0,5869,3
3,16,0,7.39,800,1,5885,1
1,10,0,5.71,800,1,5907,2
5,11,0,11.36,800,1,5880,2
4,11,0,9.92,800,1,5895,3
2,5,0,10.2,800,0,5861,3
6,12,0,12.13,800,0,5891,1
3,18,0,7.16,800,0,5870,2
5,16,0,9.64,800,0,5884,2
3,4,0,15.68,800,0,5910,1
9,14,0,14.48,800,1,5865,2
5,17,0,9.36,800,1,5898,2
3,8,0,9.95,800,0,5903,1
8,16,0,11.93,800,1,5897,2
10,45,1,8.37,800,1,5910,1
3,6,0,11.83,800,0,5887,1
4,11,0,9.92,800,0,5887,2
6,19,0,9.57,800,0,5860,1
4,18,0,8.04,800,1,5880,3
2,24,0,6.14,200,0,5913,3
5,22,0,7.77,200,0,5932,1
7,19,0,10.67,200,0,5910,2
17,41,1,11.49,200,0,5946,1
3,20,1,7.07,200,0,5948,5
6,18,0,9.79,200,0,5943,1
2,6,0,9.2,200,0,5948,1
6,8,0,17.52,200,0,5931,2
1,3,0,11.63,200,0,5942,1
3,13,0,7.93,200,0,5949,1
8,12,0,15.67,200,0,5907,1
3,10,0,8.87,200,0,5945,2
1,9,1,6.24,200,0,5923,4
0,1,0,0.05,200,0,5954,1
5,19,0,8.92,200,0,5931,2
6,15,0,10.7,200,0,5901,2
4,20,0,7.79,200,0,5944,1
3,16,1,7.71,1000,0,6250,4
6,19,0,9.57,1000,0,6300,3
5,15,0,9.97,1000,0,6239,2
2,24,0,6.18,1000,0,6242,2
6,16,0,10.7,1000,0,6276,2
2,14,0,6.39,1000,0,6261,1
3,15,0,7.71,1000,0,6292,1
9,17,0,12.84,1000,0,6277,2
4,8,0,11.93,1000,0,6291,2
1,5,0,7.04,1000,0,6237,2
0,1,0,0.05,1000,0,6245,2
4,13,0,9.14,1000,0,6291,2
8,19,0,11.23,1000,0,6277,1
6,18,0,9.79,1000,0,6252,2
5,14,0,10.35,1000,0,6262,1
3,21,0,6.93,1000,0,6261,3
9,24,1,11.73,1000,0,6285,2
3,9,0,9.35,1600,1,5667,2
7,18,0,11.34,1600,1,5642,2
2,3,0,14.31,1600,1,5643,1
8,39,1,8.19,1600,1,5639,2
5,23,0,8.21,1600,1,5670,4
12,32,1,10.89,1600,1,5668,1
0,9,1,0.35,1600,1,5673,1
4,22,0,7.69,1600,1,5652,1
3,17,1,7.54,1600,1,5663,1
6,18,0,9.79,1600,1,5687,3
3,15,0,7.17,1600,1,5685,1
8,16,0,12.33,1600,1,5641,1
7,17,0,10.98,1600,1,5655,1
2,9,0,7.59,1600,1,5655,2
10,41,1,9.12,1600,1,5665,2
2,6,0,9.2,400,1,5785,1
7,15,0,11.75,400,1,5797,1
4,16,0,8.38,400,1,5781,2
4,11,0,9.92,400,1,5788,1
8,17,0,11.91,400,1,5790,1
1,3,0,9.05,400,0,5812,3
3,15,0,7.93,400,1,5804,2
3,6,0,11.83,400,0,5785,2
4,8,0,11.93,400,1,5800,1
2,5,0,10.2,400,1,5776,2
1,2,0,11.63,400,1,5790,2
5,13,0,10.35,400,1,5813,1
8,20,0,11.23,400,1,5776,2
4,20,0,7.79,400,1,5817,2
4,10,0,11.93,400,0,5774,5
4,15,0,8.84,400,0,5770,2
5,16,0,9.36,400,1,5796,1
1,3,0,9.05,400,0,5812,3
7,19,0,10.4,400,0,5812,1
1,5,0,7.04,400,0,5808,4
3,21,0,7,400,1,5778,2
6,19,0,9.09,400,1,5815,3
9,18,0,12.42,400,1,5819,1
2,3,0,14.31,400,1,5786,2
3,10,0,9.35,400,1,5789,3
1,2,0,11.63,400,0,5818,1
6,18,0,9.79,400,0,5805,2
4,16,0,8.38,400,1,5777,1
8,15,0,13.35,400,0,5793,1
14,42,1,10.22,400,1,5809,1
6,17,0,10.05,200,0,6275,2
6,19,0,9.2,200,0,6258,2
1,2,0,11.63,200,0,6256,2
7,14,0,12.78,200,0,6273,1
8,15,0,12.8,200,0,6295,3
0,1,0,0.05,200,0,6296,1
0,3,0,0.15,200,0,6293,3
4,13,0,9.5,200,0,6254,1
5,12,0,10.81,200,0,6269,2
6,15,0,10.7,200,0,6296,1
4,13,0,9.14,200,0,6289,2
4,18,0,8.04,200,0,6256,1
5,16,0,9.36,200,0,6298,1
1,16,0,5.42,200,0,6277,3
5,14,0,9.97,200,0,6267,2
9,17,0,12.84,200,0,6269,1
16,49,1,10.47,1000,0,5443,1
5,14,0,9.97,1000,0,5457,2
5,15,0,9.64,1000,0,5447,5
8,14,0,13.35,1000,0,5466,1
3,14,0,7.71,1000,0,5465,2
7,15,0,12.23,1000,0,5451,2
1,3,0,11.63,1000,0,5437,3
4,14,0,9.14,1000,0,5455,2
4,11,0,9.92,1000,0,5453,8
4,13,1,9.92,1000,0,5446,2
4,17,0,8.19,1000,0,5462,3
14,46,1,10.16,1000,0,5448,1
2,4,0,11.73,1000,0,5461,2
8,20,0,10.94,1000,0,5429,4
3,14,0,7.71,1000,0,5464,2
4,21,0,7.69,1000,0,5425,1
7,14,0,12.23,1000,0,5474,2
9,18,1,13.31,1000,0,5416,1
5,13,0,10.35,1200,1,4682,1
4,23,1,7.79,1200,1,4703,1
4,17,0,8.19,1200,1,4708,2
3,10,0,8.87,1200,1,4731,1
2,9,0,7.98,1200,1,4707,3
5,15,0,9.64,1200,1,4735,1
6,16,0,10.35,1200,1,4706,3
8,20,0,10.94,1200,1,4740,2
5,17,0,9.36,1200,1,4697,2
2,8,0,7.98,1200,1,4708,6
8,28,1,9.31,1200,1,4716,2
8,40,1,7.59,1200,1,4730,1
2,3,0,14.31,1200,1,4721,2
6,15,0,10.7,1200,1,4694,2
3,19,0,7.16,1200,1,4701,4
7,14,0,12.78,1200,1,4720,1
7,16,0,11.34,1600,1,5487,2
5,16,0,9.36,1600,1,5471,2
4,14,0,8.84,1600,1,5493,2
2,10,0,7.29,1600,1,5477,1
8,19,0,11.23,1600,1,5473,2
6,12,0,12.79,1600,1,5494,2
5,20,0,8.08,1600,1,5487,6
4,23,0,6.76,1600,1,5468,2
6,16,0,10.35,1600,1,5472,2
7,13,0,12.78,1600,1,5510,1
4,9,0,11.1,1600,1,5505,2
8,18,0,11.91,1600,1,5485,2
8,15,0,12.8,1600,1,5511,1
4,14,0,8.84,1600,1,5511,1
3,17,0,7.27,800,0,4493,1
1,2,0,11.63,800,1,4503,2
6,16,0,10.32,800,1,4500,1
4,21,0,7.79,800,0,4504,1
5,17,0,9.12,800,1,4504,2
11,34,0,10.65,800,1,4508,2
4,15,0,8.84,800,0,4526,2
7,19,0,10.4,800,0,4497,2
4,16,0,8.59,800,0,4500,8
1,6,0,6.57,800,1,4534,1
2,16,0,6.4,800,1,4538,2
6,19,0,9.57,800,1,4534,3
5,7,0,15.26,800,1,4503,1
4,17,1,8.59,800,1,4538,1
5,7,0,17.09,800,1,4515,2
6,16,0,10.35,800,0,4529,2
3,3,0,19.58,800,0,4513,1
4,13,0,9.14,800,1,4515,1
7,16,0,11.34,800,1,4514,1
5,12,0,10.81,800,0,4501,1
10,36,0,9.02,800,0,4520,2
7,19,0,10.4,800,1,4514,2
4,21,0,7.9,800,1,4504,1
2,8,0,7.98,800,0,4503,2
2,17,0,6.34,800,0,4507,1
3,3,0,19.58,800,0,4513,1
8,20,0,11.1,800,0,4520,2
6,19,0,9.09,600,0,4182,3
6,14,0,11.57,600,0,4191,2
3,11,0,8.49,600,0,4144,4
5,20,0,8.58,600,0,4174,1
3,13,0,8.18,600,0,4190,2
4,13,0,9.14,600,0,4166,2
3,16,0,7.39,600,0,4195,1
9,16,0,13.31,600,0,4192,1
5,19,0,8.73,600,0,4172,1
6,15,0,10.7,600,0,4161,1
6,21,0,8.67,600,0,4149,1
4,16,0,8.59,600,0,4167,2
3,7,0,11.83,600,0,4167,1
1,2,0,11.63,600,0,4170,1
6,11,0,13.61,600,0,4146,1
4,19,0,7.9,600,0,4130,1
7,14,0,12.23,600,0,4161,2
6,21,0,8.67,600,0,4149,1
4,15,0,8.59,800,0,6149,1
4,7,0,13.01,800,1,6173,2
7,21,0,9.94,800,1,6157,1
6,13,0,11.57,800,1,6169,2
6,13,0,11.57,800,1,6169,2
3,15,0,7.54,800,0,6179,1
2,10,0,7.04,800,1,6182,2
5,11,0,11.36,800,0,6176,1
4,5,0,16.52,800,0,6155,2
3,7,0,10.75,800,0,6187,3
3,11,0,8.49,800,0,6194,2
8,15,0,12.8,800,1,6161,1
3,9,0,9.35,800,1,6191,1
10,35,1,9.5,800,0,6156,2
7,18,0,10.67,800,1,6161,2
6,23,0,9.03,800,0,6152,2
1,1,0,19.48,800,0,6192,1
6,21,0,9.19,800,1,6173,2
6,17,0,10.05,800,1,6150,3
1,9,0,5.81,800,0,6156,1
5,15,0,9.64,800,0,6156,1
7,14,0,13.44,800,1,6197,1
4,16,0,8.84,800,0,6169,1
5,20,0,8.58,800,1,6184,1
15,42,1,11.45,800,0,6152,2
5,13,0,10.03,800,0,6156,1
5,20,0,8.58,800,1,6189,2
4,7,0,13.01,400,0,5180,6
7,15,0,12.23,400,0,5163,3
4,13,0,9.14,400,0,5174,1
1,10,0,5.71,400,0,5198,2
5,20,0,8.58,400,1,5165,2
4,16,0,8.38,400,1,5170,2
10,17,0,14.3,400,0,5183,1
1,2,0,11.63,400,0,5172,1
5,21,0,8.44,400,0,5164,1
5,17,0,9.12,400,0,5181,2
6,16,0,10.7,400,1,5168,2
7,16,0,11.75,400,1,5179,2
2,4,0,11.73,400,0,5167,1
4,11,0,9.92,400,0,5177,1
7,17,0,10.98,400,1,5193,2
2,4,0,11.73,400,0,5200,3
3,24,0,6.88,400,1,5164,1
4,14,0,9.14,400,1,5163,2
6,19,0,9.79,400,0,5167,2
4,11,0,9.92,400,0,5166,3
1,2,0,11.63,400,1,5188,2
7,21,0,10.16,400,1,5167,1
6,20,0,9.37,400,0,5185,2
9,18,0,12.84,400,0,5176,1
6,16,0,9.95,400,0,5161,1
3,20,1,7.16,400,1,5194,3
3,11,1,9.35,400,0,5166,1
2,15,0,6.11,1000,0,5650,3
6,20,0,9.37,1000,0,5614,3
1,21,0,1.27,1000,0,5618,2
2,15,0,6.59,1000,0,5629,2
13,33,1,11.22,1000,0,5609,4
3,11,0,8.49,1000,0,5601,1
7,15,0,11.75,1000,0,5654,3
6,15,0,10.7,1000,0,5615,2
13,47,1,9.32,1000,0,5656,3
14,41,1,9.95,1000,0,5621,1
1,8,0,6.01,1000,0,5652,3
4,16,0,8.59,1000,0,5634,4
0,2,0,0.1,1000,0,5639,4
3,15,0,7.54,1000,0,5663,1
7,19,0,10.4,1000,0,5609,2
4,16,0,8.38,1000,0,5637,1
6,12,0,12.13,1000,0,5635,4
4,14,0,8.84,1000,0,5641,2
7,15,0,11.75,2000,1,4995,1
6,14,0,11.1,2000,1,4963,2
8,28,1,9.31,2000,1,5028,1
4,20,0,7.43,2000,1,4973,3
6,14,0,11.1,2000,1,5025,2
5,17,0,9.12,2000,1,5005,1
5,19,0,8.73,2000,1,4997,1
7,17,0,11.34,2000,1,4998,2
4,21,0,7.79,2000,1,5001,2
6,20,0,9.37,2000,1,4986,2
4,10,1,11.93,2000,1,5009,2
1,4,0,11.63,2000,1,5022,1
9,16,0,13.31,2000,1,4978,2
4,18,0,8.19,2000,1,5026,3
5,23,1,8.56,2000,1,4997,1
6,20,0,9.37,2000,1,4986,2
12,39,1,9.63,2000,1,5024,1
7,17,0,11.75,2000,1,5010,2
5,10,0,12.03,800,1,4093,4
5,11,0,11.36,800,0,4087,5
3,6,0,11.83,800,0,4084,1
7,15,0,11.75,800,1,4103,3
2,10,0,7.29,800,1,4092,1
5,14,0,9.97,800,0,4041,2
3,13,0,7.93,800,0,4102,3
3,17,0,7.39,800,1,4106,1
7,16,0,11.34,800,1,4106,2
4,10,0,10.45,800,1,4082,1
7,18,0,10.98,800,0,4106,2
7,17,0,11.34,800,0,4123,1
4,15,0,8.59,800,0,4031,2
7,14,0,12.23,800,1,4105,2
4,12,0,9.5,800,0,6054,2
3,15,0,7.54,800,0,6045,2
5,23,0,8.21,800,1,6051,1
4,22,0,7.6,800,1,6026,2
4,19,0,7.9,800,1,6031,4
5,13,0,10.81,800,0,6024,2
5,17,0,9.12,800,1,6046,2
5,18,0,8.92,800,0,6034,1
6,14,0,11.57,800,0,6033,2
5,13,0,10.35,800,1,6045,2
3,13,0,7.93,800,0,6027,7
7,16,0,11.34,800,0,6039,1
7,17,0,10.98,800,0,6013,1
7,25,0,9.21,800,0,6028,2
6,15,0,10.7,800,0,6036,1
4,9,0,11.1,800,0,6021,6
6,18,0,9.79,800,1,6017,1
5,20,0,8.58,800,1,6029,2
4,11,0,9.92,800,1,6047,1
4,14,0,8.84,800,1,6053,2
3,9,0,9.35,800,0,6019,3
6,12,0,12.13,800,0,6041,2
2,10,0,7.29,800,1,6026,2
6,21,0,9.37,800,1,6018,1
3,18,0,7.27,800,0,6032,3
2,7,0,8.5,800,1,6031,1
6,15,0,10.7,1200,1,4346,2
4,10,0,10.45,1200,1,4368,3
5,16,0,9.36,1200,1,4348,2
6,15,0,10.7,1200,1,4358,1
5,11,0,12.03,1200,1,4394,1
5,17,0,9.12,1200,1,4369,4
7,18,0,10.98,1200,1,4390,3
3,4,0,15.68,1200,1,4389,1
3,16,0,6.99,1200,1,4411,2
4,17,0,7.98,1200,1,4398,2
5,15,0,9.64,400,0,6002,4
1,15,0,5.43,400,1,5989,1
4,21,0,7.79,400,0,5999,1
3,12,0,8.49,400,1,6006,3
3,18,0,7.16,400,1,5980,1
4,12,0,9.92,400,1,6022,1
9,29,1,9.94,400,0,5991,3
5,14,0,9.97,400,1,6000,2
5,16,0,9.97,400,1,5985,2
3,6,0,11.83,400,1,6028,1
4,14,0,8.84,400,0,5979,2
6,17,0,10.05,400,1,5995,1
1,8,0,6.01,400,1,6009,1
5,15,0,9.64,400,1,6004,2
6,20,0,8.87,400,0,5976,1
15,45,1,10.5,400,1,6013,1
1,1,0,19.48,400,0,6006,3
6,18,0,9.79,400,1,5984,1
3,18,0,7.16,400,1,5980,1
8,16,0,11.93,400,0,5987,2
5,18,0,9.12,400,1,6026,1
3,16,0,7.39,400,1,5991,1
5,13,0,10.35,400,0,6004,1
7,18,0,10.67,400,0,6021,2
4,19,0,7.9,400,0,6003,6
7,19,0,10.4,400,0,5982,1
5,19,0,8.73,400,1,6009,1
1,9,0,5.84,400,0,5977,3
5,19,0,8.92,400,0,5999,2
4,13,0,9.14,400,1,5978,1
5,20,0,8.73,400,1,5989,1
15,51,1,9.93,2000,1,5743,3
6,19,0,10.05,2000,1,5734,2
5,18,0,8.92,2000,1,5748,1
3,12,0,8.18,2000,1,5764,2
5,15,0,9.97,2000,1,5775,1
6,16,0,10.35,2000,1,5742,2
6,12,0,12.13,2000,1,5725,2
3,23,1,6.93,2000,1,5725,1
2,4,0,11.73,2000,1,5730,1
3,9,0,9.35,2000,1,5772,1
3,5,0,15.68,2000,1,5766,1
3,6,0,11.83,2000,1,5771,2
5,16,0,9.36,2000,1,5761,1
5,17,0,9.12,2000,1,5745,2
3,23,1,6.93,2000,1,5725,1
5,10,0,12.03,2000,1,5733,1
7,18,0,10.67,800,0,4972,2
7,17,0,11.34,800,0,4990,1
7,20,0,10.16,800,1,4997,2
6,18,0,10.05,800,0,4977,2
8,20,0,11.23,800,1,4979,2
7,18,0,10.67,800,0,4951,2
6,16,0,10.35,800,0,4979,2
6,12,0,12.13,800,1,4954,3
2,2,0,19.53,800,0,4959,1
6,15,0,10.7,800,1,4947,2
4,16,0,8.38,800,0,4944,2
8,18,0,11.55,800,1,4958,2
6,19,0,9.57,800,0,4979,3
6,13,0,11.57,800,1,4985,2
5,15,1,10.35,800,0,4974,1
2,17,0,6.01,800,1,4960,2
2,6,0,9.2,800,1,4948,3
2,14,0,6.59,800,1,4994,3
6,20,0,8.87,800,0,4954,1
7,20,0,10.16,800,1,4997,2
6,20,0,9.09,800,0,4978,3
7,14,0,12.23,800,1,4969,1
6,20,0,9.37,800,1,4982,1
7,18,0,10.67,800,1,4973,1
5,19,0,8.73,800,0,4971,2
5,11,0,11.36,800,1,4967,2
7,17,0,10.98,800,1,4960,3
5,10,0,12.03,800,1,4971,3
4,15,0,8.59,800,1,4949,3
2,9,0,7.59,800,0,4952,1
3,9,0,9.35,800,0,4990,1
6,17,0,9.63,800,0,4758,1
2,9,0,7.37,800,1,4774,5
4,20,1,8.04,800,1,4738,1
6,17,1,10.35,800,0,4774,2
9,18,0,12.42,800,1,4780,3
6,20,0,9.37,800,1,4780,2
7,24,1,9.42,800,1,4769,2
9,37,1,8.87,800,0,4776,2
1,21,0,1.27,800,0,4768,1
2,5,0,10.2,800,0,4776,3
4,19,0,7.59,800,0,4767,2
5,12,0,11.36,800,1,4769,3
0,14,0,0.69,800,1,4736,1
6,13,0,12.13,800,1,4763,2
4,21,0,7.79,800,1,4767,2
3,11,0,8.87,800,0,4777,1
1,9,0,5.84,800,0,4765,2
7,11,0,14.23,800,0,4768,1
3,9,0,9.35,800,0,4760,4
3,15,1,7.93,800,1,4764,1
8,16,0,12.33,800,0,4738,1
3,16,0,6.99,800,0,4762,2
7,11,0,14.23,800,1,4753,1
2,8,0,7.98,800,0,4754,2
7,11,0,14.23,800,0,4768,1
7,15,0,12.23,800,1,4759,2
5,10,0,12.03,800,0,4736,1
6,11,0,13.61,800,1,4750,1
6,15,0,11.1,1000,0,5856,3
8,16,0,12.33,1000,0,5835,1
4,8,0,11.93,1000,0,5811,1
6,17,0,9.63,1000,0,5812,2
5,23,0,8.21,1000,0,5843,2
6,15,0,10.7,1000,0,5797,2
7,12,0,14.23,1000,0,5856,1
2,9,1,8.5,1000,0,5841,2
4,16,1,8.59,1000,0,5845,2
2,13,1,7.05,1000,0,5831,2
5,11,0,11.36,1000,0,5854,1
6,16,0,10.35,1000,0,5847,1
5,16,0,9.36,1000,0,5853,2
5,16,0,9.64,1000,0,5838,1
17,51,1,10.61,1000,0,5804,2
5,8,0,13.9,1000,0,5822,2
7,17,0,10.98,1000,0,5842,1
4,14,0,8.84,600,0,4978,2
7,17,0,10.98,600,0,4950,2
8,14,0,13.35,600,0,4984,1
3,15,0,7.54,600,0,4963,1
6,18,0,10.05,600,0,4985,2
4,18,0,8.04,600,0,4957,1
9,19,0,12.06,600,0,5002,2
3,11,1,9.35,600,0,4950,2
5,17,0,9.64,600,0,4960,2
3,10,0,8.87,600,0,4974,1
9,17,0,13.31,600,0,4993,1
5,13,0,10.35,600,0,5001,1
5,18,0,8.92,600,0,4989,1
5,21,0,8.58,600,0,5001,3
5,15,0,9.64,600,0,4969,3
6,15,0,10.7,2000,1,6205,2
16,48,1,10.82,2000,1,6200,1
3,4,0,15.68,2000,1,6216,3
4,17,0,8.38,2000,1,6176,2
7,25,0,9.3,2000,1,6203,1
0,4,0,0.15,2000,1,6171,1
7,16,0,11.34,2000,1,6230,1
9,25,1,11.45,2000,1,6210,1
5,19,0,8.73,2000,1,6204,2
6,17,0,10.05,2000,1,6215,2
7,16,0,11.34,2000,1,6196,1
0,2,0,0.1,2000,1,6178,2
1,1,0,19.48,2000,1,6210,2
3,9,0,9.35,2000,1,6179,2
2,3,0,14.31,2000,1,6228,1
7,12,0,13.14,2000,1,6168,2
7,19,0,10.67,2000,1,6193,5
5,11,0,11.36,1000,0,5208,2
4,12,0,9.5,1000,0,5143,5
1,5,0,7.04,1000,0,5189,3
0,2,0,0.1,1000,0,5172,1
5,18,0,9.12,1000,0,5185,1
1,5,0,7.04,1000,0,5189,3
8,15,0,12.8,1000,0,5162,1
4,16,0,8.59,1000,0,5174,1
3,3,0,19.58,1000,0,5152,1
3,9,0,9.35,1000,0,5202,1
6,15,0,10.7,1000,0,5196,1
3,16,1,7.54,1000,0,5188,1
7,24,1,9.75,1000,0,5185,3
6,16,0,10.35,1000,0,5160,1
4,10,0,10.45,1000,0,5179,1
3,16,0,7.39,1000,0,5204,1
7,12,0,13.44,1000,0,5195,2
6,11,0,12.79,1000,0,5162,1
7,18,0,10.98,1000,0,5152,2
8,21,1,11.23,1600,1,4770,1
3,12,0,7.88,1600,1,4787,2
7,16,0,11.34,1600,1,4780,3
6,13,0,11.57,1600,1,4791,2
6,13,0,11.57,1600,1,4791,2
6,17,0,10.35,1600,1,4811,2
0,3,0,0.1,1600,1,4796,1
4,16,0,8.38,1600,1,4786,1
8,16,0,12.33,1600,1,4776,2
5,16,0,8.97,1600,1,4805,2
8,19,0,10.76,1600,1,4768,2
2,13,0,6.71,1600,1,4763,3
7,15,0,12.23,1600,1,4810,2
6,17,0,10.35,1600,1,4811,2
8,17,0,12.33,1600,1,4802,1
3,6,0,11.83,1600,1,5151,3
1,3,0,9.05,1600,1,5144,1
5,19,0,8.92,1600,1,5154,2
5,9,0,12.86,1600,1,5121,1
9,22,1,11.73,1600,1,5123,1
8,15,0,12.8,1600,1,5121,1
8,19,0,11.23,1600,1,5153,1
5,21,0,8.44,1600,1,5156,2
3,6,0,11.83,1600,1,5151,3
4,13,0,9.14,1600,1,5118,2
3,11,0,8.49,1600,1,5155,1
8,19,0,10.76,1600,1,5159,1
9,31,1,10.24,1600,1,5151,1
5,19,0,8.73,600,0,4720,4
4,5,0,16.52,600,0,4722,1
7,11,0,14.23,600,0,4740,2
5,21,0,8.26,600,0,4772,2
8,18,0,11.91,600,0,4742,1
8,14,0,13.35,600,0,4766,3
8,15,0,12.8,600,0,4771,1
4,15,0,8.59,600,0,4766,1
5,19,0,8.73,600,0,4720,4
3,4,0,15.68,600,0,4747,1
4,15,0,8.84,600,0,4733,1
2,14,1,6.86,600,0,4732,2
0,4,0,0.2,600,0,4721,2
3,12,0,8.18,600,0,4762,2
4,6,0,14.46,600,0,4726,2
5,16,0,9.36,600,0,4767,2
7,17,0,10.98,600,0,4743,2
6,12,0,12.79,2000,1,4106,3
4,12,0,9.5,2000,1,4107,2
4,10,0,10.45,2000,1,4096,1
4,14,0,8.84,2000,1,4078,1
6,20,0,9.37,2000,1,4078,1
3,18,0,7.16,2000,1,4105,3
6,18,0,9.79,2000,1,4124,1
3,5,0,13.36,800,1,5311,5
6,11,0,13.61,800,0,5291,2
6,15,0,10.7,800,0,5330,2
3,8,0,9.95,800,0,5303,1
5,16,0,9.36,800,0,5311,1
3,12,1,8.87,800,1,5296,2
6,18,0,9.35,800,0,5298,3
5,16,0,9.64,800,1,5333,1
6,19,0,9.09,800,0,5305,7
4,11,0,9.92,800,0,5338,3
4,7,0,13.01,800,1,5296,2
5,16,0,9.36,800,0,5296,1
5,20,0,8.58,800,1,5325,3
6,18,0,10.05,800,1,5315,1
6,21,0,9.37,800,1,5298,2
5,18,0,9.12,800,1,5307,3
14,47,1,9.84,800,1,5317,2
3,11,0,8.87,800,1,5306,1
5,16,0,9.36,800,0,5295,2
6,17,0,10.05,800,1,5299,3
6,20,0,9.37,800,0,5324,1
3,6,0,11.83,800,1,5320,1
2,15,0,6.49,800,0,5298,1
4,18,0,8.19,800,0,5328,1
7,20,0,10.4,800,0,5310,3
7,18,0,10.67,800,1,5339,3
1,14,0,5.11,800,1,5330,3
8,16,0,12.33,800,1,5310,2
4,11,1,11.1,800,1,5308,2
4,12,0,9.5,800,0,5311,3
3,8,0,10.75,400,0,4641,1
6,18,0,9.79,400,0,4632,1
7,18,0,10.67,400,0,4644,1
5,19,1,9.12,400,0,4623,2
1,5,0,7.04,400,1,4635,2
6,14,0,11.1,400,0,4623,2
5,19,0,8.73,400,0,4636,1
8,19,0,11.23,400,0,4644,2
7,21,0,9.94,400,0,4612,2
3,17,1,7.71,400,1,4614,1
1,3,0,9.05,400,1,4650,1
7,16,0,11.34,400,1,4625,2
4,15,0,8.59,400,1,4621,4
2,17,0,5.92,400,0,4630,1
7,22,0,9.94,400,0,4649,1
3,13,0,7.93,400,1,4628,4
6,17,0,10.05,400,0,4651,1
4,16,0,8.59,400,1,4631,5
